ds,yhat,yhat_lower,yhat_upper
1911-05-01,-0.2601126803966593,-0.4539172749998542,-0.07468475159958629
1911-06-01,-0.2535266340869371,-0.4212455807611822,-0.07606863728112091
1911-07-01,-0.24368503922596238,-0.43147768486573373,-0.05144411710116336
1911-08-01,-0.2454630220558733,-0.42649334826223806,-0.06946927796643529
1911-09-01,-0.24162128110976497,-0.4126955144332786,-0.06031434088050718
1911-10-01,-0.23140517740979683,-0.41623410483330947,-0.03702014568680177
1911-11-01,-0.23583389899804533,-0.41847150694135105,-0.023129570363421927
1911-12-01,-0.27356132215423895,-0.46305686099552945,-0.08842486229797657
1912-01-01,-0.24479599718901957,-0.42676759098203093,-0.04758989707726944
1912-02-01,-0.2455703486744168,-0.4166935434205375,-0.05962760632446603
1912-03-01,-0.2326218811490846,-0.42099238968706676,-0.04895105985522399
1912-04-01,-0.24522963630228134,-0.4340677746129248,-0.06030808970178119
1912-05-01,-0.2470502154403809,-0.4475423176235643,-0.06514311738634569
1912-06-01,-0.2630538044311629,-0.45085297899325466,-0.07463233974705286
1912-07-01,-0.2451929948547547,-0.44657954390907134,-0.06561502211352896
1912-08-01,-0.24259486005444555,-0.4381242732855084,-0.055462792980522285
1912-09-01,-0.22960327561363406,-0.4096273190662148,-0.03588070856956232
1912-10-01,-0.2311649706588557,-0.4135378763493623,-0.040089188537870996
1912-11-01,-0.24260069100983633,-0.4324987628852538,-0.053615193783919504
1912-12-01,-0.2460349554015582,-0.44169877748663855,-0.05327149096892519
1913-01-01,-0.2605612301217511,-0.45787426225183725,-0.07105323796826916
1913-02-01,-0.24987581743993525,-0.4367248677244505,-0.07716166587845695
1913-03-01,-0.23174958148521363,-0.4185251135468102,-0.05482834469393028
1913-04-01,-0.24377364685971298,-0.42882247424723896,-0.06152292106880354
1913-05-01,-0.24768919139731366,-0.43269688282083485,-0.05139872975696738
1913-06-01,-0.25615238724330014,-0.444688805342036,-0.07077284423883305
1913-07-01,-0.240819047692035,-0.4187845816796896,-0.05659424034803297
1913-08-01,-0.2396602055463195,-0.4261229038541251,-0.05613437387993095
1913-09-01,-0.22979024875538348,-0.4196704079223846,-0.04115310346696558
1913-10-01,-0.22748181610352783,-0.4131162114128698,-0.04651185548442883
1913-11-01,-0.2364488216393674,-0.4192484546946029,-0.04200933383683446
1913-12-01,-0.2514651581038372,-0.4363465485841704,-0.06025163908366436
1914-01-01,-0.2516261603077951,-0.4497594940011211,-0.06322401156578228
1914-02-01,-0.24454956569783537,-0.4277036031606011,-0.06208582478829621
1914-03-01,-0.23095820611646942,-0.42683625780424705,-0.0469112800120043
1914-04-01,-0.24233501716769196,-0.4216744718531863,-0.05974677704536283
1914-05-01,-0.2482306660896335,-0.44578561099633246,-0.062253040671659765
1914-06-01,-0.2491614008842225,-0.43567164746945003,-0.05314076923678468
1914-07-01,-0.2365016046027083,-0.42196020852051247,-0.05041793189674482
1914-08-01,-0.23680253114006772,-0.4225711368876707,-0.0457366961496261
1914-09-01,-0.22998353833127735,-0.4245113987560204,-0.05887500010168313
1914-10-01,-0.22374783358063008,-0.403888781897541,-0.0386124094049521
1914-11-01,-0.2303789180786522,-0.4277311910417666,-0.05065411569713002
1914-12-01,-0.2568291707277815,-0.44518056108640397,-0.07815761039741369
1915-01-01,-0.24255533848544253,-0.4318651895236136,-0.06098050535816673
1915-02-01,-0.2391484372299229,-0.4143582300935008,-0.048139753453405966
1915-03-01,-0.2299583479887528,-0.41811205917192296,-0.039841314734232754
1915-04-01,-0.24047278365162192,-0.4309569796049757,-0.04545414682770749
1915-05-01,-0.24808793597512974,-0.4481532564511579,-0.07072338677820045
1915-06-01,-0.24135118743716538,-0.4294458483161713,-0.0711592283459924
1915-07-01,-0.23136375171016688,-0.4191835605354439,-0.052829999242553285
1915-08-01,-0.23299103231177462,-0.40477114156359356,-0.034780216553259614
1915-09-01,-0.22899858913741483,-0.40438531669480426,-0.048105372236502575
1915-10-01,-0.21863664457135193,-0.40748746096877164,-0.03299961134071503
1915-11-01,-0.22291466393138773,-0.3947705273023131,-0.03156264856655679
1915-12-01,-0.2604962462214735,-0.4513039533324354,-0.06397406968179781
1916-01-01,-0.23158021902795115,-0.42092342290158674,-0.05179819494085094
1916-02-01,-0.23220386828514644,-0.41853359730673556,-0.033005039121873435
1916-03-01,-0.21911442125596314,-0.4075982934082414,-0.021467956757458283
1916-04-01,-0.23157147418086177,-0.43087316650396384,-0.06496873519090755
1916-05-01,-0.23324621245289823,-0.4282021090170163,-0.05722261818379061
1916-06-01,-0.24909909921542964,-0.43784883829484933,-0.06013958578342283
1916-07-01,-0.23109244877294607,-0.4199112352532429,-0.05368144067894227
1916-08-01,-0.22834361174436127,-0.41125121702416906,-0.03350353454239109
1916-09-01,-0.21520132507530973,-0.41286927973239484,-0.019944410253437916
1916-10-01,-0.21661717925451948,-0.4097387175246636,-0.023608076972831113
1916-11-01,-0.22790219737721662,-0.4162196998978505,-0.037795002031160645
1916-12-01,-0.23119062090274603,-0.412737718307894,-0.043201265335143194
1917-01-01,-0.24556619339482602,-0.4409916443640992,-0.05771823415477539
1917-02-01,-0.23473007848470326,-0.42830003773695674,-0.044316520944797065
1917-03-01,-0.21646772438833597,-0.3986771120690608,-0.027334634111730264
1917-04-01,-0.22834108753457058,-0.4227633912685221,-0.048990463658364305
1917-05-01,-0.2321107912061271,-0.41647362165859986,-0.05626004158143082
1917-06-01,-0.24042328482383998,-0.4297923653626054,-0.056076844472828694
1917-07-01,-0.224944104406515,-0.4150821806943302,-0.036900556768610954
1917-08-01,-0.22363456003249835,-0.4127537863313275,-0.04122075582815333
1917-09-01,-0.21361390101331634,-0.3991811240172243,-0.015088298109916626
1917-10-01,-0.2111596274953855,-0.3914837537941891,-0.013647458997730082
1917-11-01,-0.21997593080300143,-0.42045576284932634,-0.028205533591850775
1917-12-01,-0.23484642640131853,-0.420576089176078,-0.04705896482059508
1918-01-01,-0.2348567263771128,-0.421506372040518,-0.0420906519330561
1918-02-01,-0.227629429538873,-0.41382463272069814,-0.044415486997552815
1918-03-01,-0.21390195181582405,-0.3996962098017037,-0.004495460332468248
1918-04-01,-0.22512806063877316,-0.3962367648674581,-0.04032736646007358
1918-05-01,-0.23087786869472182,-0.4259935253768223,-0.057893295259066675
1918-06-01,-0.23165790126099672,-0.43183575304229155,-0.04672167560865119
1918-07-01,-0.2188522641134184,-0.40968753748294917,-0.02962423504153094
1918-08-01,-0.2190024884225392,-0.4058805894596267,-0.01383416535257777
1918-09-01,-0.21203279338548087,-0.4027875609133255,-0.006889287771479982
1918-10-01,-0.20565124776876523,-0.39678448189971693,-0.024192567391184024
1918-11-01,-0.21213163003850283,-0.3983984241212785,-0.029125225590158805
1918-12-01,-0.23843604182160094,-0.4286904257561819,-0.05961110051416579
1919-01-01,-0.22401150735101186,-0.4135192691999494,-0.03665680103488523
1919-02-01,-0.22060460609548782,-0.40460070606896253,-0.032696926713469576
1919-03-01,-0.2114145168543103,-0.3954953837609478,-0.020516799538020245
1919-04-01,-0.2219289525171887,-0.4188329565909396,-0.0339394222860862
1919-05-01,-0.229544104840691,-0.41397665906236236,-0.03372536227982596
1919-06-01,-0.2228073563026942,-0.41918297979242375,-0.030207907980979578
1919-07-01,-0.21274843242034422,-0.38793315155274144,-0.0298193680563442
1919-08-01,-0.21430184192814783,-0.41705611705144746,-0.028248103735194745
1919-09-01,-0.21023552765997763,-0.39584338591302964,-0.023120957114045056
1919-10-01,-0.19980209493858597,-0.37949898601038845,-0.01880904820887225
1919-11-01,-0.20400624320475041,-0.3833914451197644,-0.026171230905667073
1919-12-01,-0.2415163373396005,-0.4295773204801564,-0.055427115168765896
1920-01-01,-0.2125264390521815,-0.39368530389366047,-0.022789198368421706
1920-02-01,-0.21307621721549733,-0.39466906977488847,-0.016785951467580322
1920-03-01,-0.19991766496953786,-0.3827083914439274,-0.015142481112731556
1920-04-01,-0.21230084680057226,-0.39972408696149325,-0.02546347653792977
1920-05-01,-0.21390409691731027,-0.39866806030045904,-0.011334502595030013
1920-06-01,-0.2296831125859877,-0.42544424959510085,-0.030783014714046212
1920-07-01,-0.2116049739882426,-0.3985396268289175,-0.007410424320272235
1920-08-01,-0.20878226586574614,-0.40348545415532777,-0.014349442995557649
1920-09-01,-0.19556610810290168,-0.38913313291241336,-0.002881491071060398
1920-10-01,-0.19691047412674162,-0.37590401294154663,-0.010322916730713429
1920-11-01,-0.20812162115561617,-0.39929077051148787,-0.023725237469025218
1920-12-01,-0.21133855652588265,-0.39392679323177654,-0.03132558094200023
1921-01-01,-0.22564025792402845,-0.40014034467818155,-0.029306419980876554
1921-02-01,-0.21473027192012425,-0.39395759934980934,-0.019127864323122336
1921-03-01,-0.1964011955454271,-0.3798057461726097,-0.005836726554529411
1921-04-01,-0.20820068759788213,-0.39679356323359277,-0.020461630635868634
1921-05-01,-0.21189890311403894,-0.3951442046872967,-0.03304915288804351
1921-06-01,-0.22013752563792294,-0.39824966942848755,-0.0231618828950416
1921-07-01,-0.2045868570652966,-0.38701154494897644,-0.01859892027067414
1921-08-01,-0.20320344159748122,-0.377555868539621,-0.03157805983817153
1921-09-01,-0.1931089114844104,-0.3862131245735816,-0.010212432462858476
1921-10-01,-0.19058314981119623,-0.3870477056309172,-0.013641562252979873
1921-11-01,-0.19932558202494705,-0.40484271806493927,-0.00467610421856871
1921-12-01,-0.21412458946801088,-0.4075065584626336,-0.01555238774378836
1922-01-01,-0.21406101834986124,-0.4123369693220998,-0.021682458718947934
1922-02-01,-0.20675985041782233,-0.3916337884805095,-0.019103640603523164
1922-03-01,-0.19296565041646863,-0.37893400310837105,-0.016060672194347456
1922-04-01,-0.2041178881456028,-0.4035142177440109,-0.024729195678365956
1922-05-01,-0.20979620804620028,-0.39912754917133497,-0.024176736739058034
1922-06-01,-0.21050236951866494,-0.39404549316897164,-0.02444943348299548
1922-07-01,-0.19762524421574934,-0.37727045924436825,-0.012749083442741877
1922-08-01,-0.19770159743100482,-0.39553035752705545,-0.02031366632980561
1922-09-01,-0.19065803130016648,-0.3743788000102845,0.00983048839916833
1922-10-01,-0.18420499752810854,-0.36792960062830665,0.013333631948746948
1922-11-01,-0.1906115087039971,-0.3666219433520884,-0.0049282818619487655
1922-12-01,-0.21684443233182918,-0.40859583478474515,-0.02906855380459624
1923-01-01,-0.20234602676732763,-0.387548818062411,-0.00753883914307768
1923-02-01,-0.19886525441797223,-0.3867847584188792,-0.021802937846992703
1923-03-01,-0.18960844289849288,-0.39035541438697974,0.0044441764643431015
1923-04-01,-0.20004900746752252,-0.3825469918213873,-0.02914218825061528
1923-05-01,-0.20759267163569486,-0.3986990445799133,-0.007338150347261455
1923-06-01,-0.20078205200390958,-0.3854575531499791,0.0077742036736707
1923-07-01,-0.19072312812155517,-0.3714942256158471,0.006309159085970857
1923-08-01,-0.1922765376293365,-0.3739052237777087,-0.003846157641138787
1923-09-01,-0.18821022336116133,-0.37014349514811395,0.02030925079222874
1923-10-01,-0.17777679063977703,-0.37914796612707813,-0.010696710679314702
1923-11-01,-0.18198093890596162,-0.3533906623076987,0.0038200725931598345
1923-12-01,-0.21949103295765662,-0.41036529293501944,-0.03171677543512365
1924-01-01,-0.19050113458442586,-0.3741418792545529,-0.004842030018498236
1924-02-01,-0.19105091266193341,-0.3822773779329338,-0.0011847815176847952
1924-03-01,-0.17789236033564307,-0.36970972943094904,0.022381884730498514
1924-04-01,-0.19027554208086633,-0.39047973519269047,-0.0051016163960731584
1924-05-01,-0.1918787921144807,-0.37897574056366995,0.0027907959321660653
1924-06-01,-0.20765780769735465,-0.40724559069379873,-0.01374381534087539
1924-07-01,-0.18957966901649762,-0.38459581864915043,-0.007423884625626021
1924-08-01,-0.18675696080818174,-0.36468657377398,0.0033356182849390696
1924-09-01,-0.17354080295948424,-0.3543191036121065,0.02635631090213033
1924-10-01,-0.17488516890020941,-0.3764140061010596,0.009407441200814104
1924-11-01,-0.18609631584323522,-0.3801327348466722,0.0011119954072095547
1924-12-01,-0.18931325113042405,-0.37107985245448993,-0.0028656344109428225
1925-01-01,-0.20361495244271896,-0.3873058777188656,-0.006682675194933563
1925-02-01,-0.19270496635297307,-0.3696342365537086,-0.008147516148537336
1925-03-01,-0.17437588990076655,-0.35500039452650584,0.009270558419186318
1925-04-01,-0.18617538186736005,-0.36521124601846705,-0.010522631855916436
1925-05-01,-0.1898735973004695,-0.391274102559109,0.0073370268909698525
1925-06-01,-0.19811221973848858,-0.38868311977941544,-0.012771503381254913
1925-07-01,-0.18256155108274483,-0.3742295331437173,0.0035456122835129398
1925-08-01,-0.18117813552908327,-0.3673267472379667,0.01232655176167895
1925-09-01,-0.17108360533016062,-0.36593077098526156,0.019048715810700695
1925-10-01,-0.1685578435738706,-0.3647112929981721,0.02377954864453187
1925-11-01,-0.177300275701806,-0.37357969786089956,0.016544946401723628
1925-12-01,-0.19209928306170976,-0.3772265362769502,-0.001495773240189328
1926-01-01,-0.19203571185782378,-0.3754777731380014,-0.01039919984524758
1926-02-01,-0.18473454383986404,-0.36103757521678476,0.009801291829306415
1926-03-01,-0.17094034376100475,-0.35955141394880014,0.0349130206962273
1926-04-01,-0.182092581404284,-0.36214559138313407,0.006813275951725151
1926-05-01,-0.18777090122181211,-0.37877084711616094,-0.008492999739079174
1926-06-01,-0.18847706260839706,-0.3860595542450511,-8.28690189410932e-05
1926-07-01,-0.17559993722241007,-0.3672070271311199,0.017863771132180035
1926-08-01,-0.17567629035185547,-0.3712812626798297,-0.0024610585063745685
1926-09-01,-0.16863272413511524,-0.3660233269443419,0.013888782059793029
1926-10-01,-0.16217969027998622,-0.34798585378994285,0.016207583193453466
1926-11-01,-0.16858620137007102,-0.34606861182042153,0.018358669533047024
1926-12-01,-0.1948191249147505,-0.3790988244311978,-0.010562166320204963
1927-01-01,-0.18032071926449167,-0.37132607135124734,0.011370696606630797
1927-02-01,-0.1768399468292573,-0.35496566358235165,0.013347794492185865
1927-03-01,-0.16758313523219337,-0.36581675727076907,0.01471446663176501
1927-04-01,-0.17802369971541326,-0.3720040205761996,0.0027452451276150573
1927-05-01,-0.18556736380052052,-0.36514582618517555,-0.0106985997738781
1927-06-01,-0.17875674408285483,-0.37024783650595067,0.0026791166929979533
1927-07-01,-0.16869782011743406,-0.35325638081886424,0.037876390626621737
1927-08-01,-0.17025122953939545,-0.36406710469010894,0.007334221526476493
1927-09-01,-0.16618491518536033,-0.3429645020888838,0.037508799675783584
1927-10-01,-0.15575148238089462,-0.33608580298883395,0.03772544495930067
1927-11-01,-0.15995563056119538,-0.34776521236062624,0.02184857948189043
1927-12-01,-0.19746572461294262,-0.3801824220048568,-0.01367243151641896
1928-01-01,-0.16847582623968735,-0.3643599704443289,0.014311763033150503
1928-02-01,-0.16902560431719704,-0.36157316157518854,0.015182186500844613
1928-03-01,-0.15586705199091597,-0.34828350948472575,0.04162529524162896
1928-04-01,-0.16825023376104695,-0.3551463591091504,0.01279478738871055
1928-05-01,-0.16985348381886473,-0.3480878238477785,0.020064424723949408
1928-06-01,-0.18563249942663124,-0.36956501507222306,0.006079877088306391
1928-07-01,-0.16755436076992317,-0.3530572463962616,0.023771835076585222
1928-08-01,-0.16473165258653558,-0.3561709715706873,0.027439162852389294
1928-09-01,-0.15151549476281348,-0.3561871236271614,0.037204880256478834
1928-10-01,-0.15285986072771443,-0.33266988112041945,0.03774284194318473
1928-11-01,-0.16407100769568841,-0.35353306562526066,0.023890852990664204
1928-12-01,-0.16728794300700878,-0.365691538810712,0.025511100822612983
1929-01-01,-0.18158964434427574,-0.3696398405218557,-0.0034534316693614663
1929-02-01,-0.17067965827948936,-0.3614271291901204,0.0064243180856367686
1929-03-01,-0.15235058184981373,-0.3456387727127753,0.032960159119790354
1929-04-01,-0.16415007384130997,-0.35533693935463107,0.013129140701313737
1929-05-01,-0.16784828929859186,-0.3619619762974012,0.011188922372051522
1929-06-01,-0.1760869117615408,-0.3570085647083724,0.021696317811616433
1929-07-01,-0.16053624312997594,-0.3460281665325997,0.025031817092985666
1929-08-01,-0.15915282760127025,-0.34385978056642613,0.034152690914623654
1929-09-01,-0.1490582974272992,-0.34119723471917074,0.04288051879866377
1929-10-01,-0.14653253569514543,-0.3360022351702075,0.048659834211985796
1929-11-01,-0.15527496784798916,-0.35491146049358246,0.028621470206450915
1929-12-01,-0.17007397523209056,-0.3623875166528201,0.014130942274124085
1930-01-01,-0.17001040405309858,-0.34216434152639147,0.013912936095313896
1930-02-01,-0.16270923606012547,-0.34703595269900905,0.026654377377273716
1930-03-01,-0.1489150360037926,-0.3388476212957651,0.02786472313765717
1930-04-01,-0.1600672736720259,-0.34556024887606074,0.028897913265646006
1930-05-01,-0.16574559351371507,-0.33685348778931123,0.029265240439480054
1930-06-01,-0.1664517549252189,-0.3450815731312139,0.015399416927060306
1930-07-01,-0.15357462956339982,-0.3428886287640496,0.028809781852868487
1930-08-01,-0.15365098271780667,-0.3464631101374551,0.026603464139448318
1930-09-01,-0.14660741652600728,-0.32701756495062845,0.0428133300536234
1930-10-01,-0.14015438269498456,-0.3220307002156964,0.048924530007188355
1930-11-01,-0.146560893810026,-0.32713922933931255,0.041402169510888286
1930-12-01,-0.1727938173789076,-0.3561628528054098,0.005437836503493711
1931-01-01,-0.15829541175353817,-0.32655418203052045,0.018336358270369297
1931-02-01,-0.1548146393432644,-0.33387202255423293,0.02240187396868786
1931-03-01,-0.1455578277687687,-0.3380201513486497,0.037798245268191276
1931-04-01,-0.1559983922769402,-0.3555243219176897,0.03389990222220774
1931-05-01,-0.16354205638615443,-0.3443295074076269,0.030520762925247216
1931-06-01,-0.15673143669347625,-0.32579951022908216,0.040103383619919976
1931-07-01,-0.14667251275217283,-0.3305632614020465,0.04392146214006642
1931-08-01,-0.14822592219907396,-0.33276491374703937,0.042677615674960555
1931-09-01,-0.1441596078700158,-0.3356366427922869,0.05901969258598321
1931-10-01,-0.13372617508968904,-0.32181460197008527,0.06402925054956586
1931-11-01,-0.13793032329495553,-0.31565798163652176,0.046992677269515906
1931-12-01,-0.17544041737088617,-0.37334707388850275,0.007346278208389564
1932-01-01,-0.1464505190225068,-0.32548240381040044,0.04789713469393336
1932-02-01,-0.14700029712497054,-0.3345139407315064,0.04430170700212571
1932-03-01,-0.13384174482202285,-0.32735996155327196,0.0549869633790941
1932-04-01,-0.146224926592188,-0.3477762395491,0.04541805161577941
1932-05-01,-0.14782817664998077,-0.3263940761152587,0.02992883680176438
1932-06-01,-0.16360719225776965,-0.35928047533382085,0.03417511642290895
1932-07-01,-0.1455290536010689,-0.32800124029787037,0.031516190573228894
1932-08-01,-0.14270634541771235,-0.33851855193226393,0.03604976358699197
1932-09-01,-0.12949018760772765,-0.3265994520188534,0.05049245014875602
1932-10-01,-0.13083455358593868,-0.31574246947285095,0.039809097870742424
1932-11-01,-0.14204570056764768,-0.3408798886965393,0.0426543168137229
1932-12-01,-0.14526263589232355,-0.334810352026627,0.03586089228182382
1933-01-01,-0.15956433724327868,-0.35446324391625383,0.017186695644325727
1933-02-01,-0.1486543511922489,-0.33384306858126117,0.04515745285602874
1933-03-01,-0.1303252747749946,-0.3288693830458619,0.0541988438681988
1933-04-01,-0.14212476678026578,-0.3206193743772374,0.05071401491544597
1933-05-01,-0.14582298225081927,-0.341959645589849,0.02856015691696109
1933-06-01,-0.15406160472758987,-0.32920128841653684,0.03192289078166155
1933-07-01,-0.13851093610932605,-0.33217782601871104,0.04556356092938543
1933-08-01,-0.13712752059434863,-0.3221242358619329,0.04991385162902188
1933-09-01,-0.1270329904341536,-0.31963375852589715,0.0485100390886896
1933-10-01,-0.12450722871529873,-0.31147291593255794,0.06094900701660309
1933-11-01,-0.13324966088189916,-0.3163416629447349,0.06119392566178277
1933-12-01,-0.14804866827927307,-0.3350129618893083,0.030440940323511908
1934-01-01,-0.14798509711406166,-0.3456331181974817,0.031944318796142054
1934-02-01,-0.14068392913486627,-0.32078311738217963,0.04615238761817093
1934-03-01,-0.12688972909094923,-0.3146106627005997,0.0519312106201369
1934-04-01,-0.13804196677292796,-0.31995029321772117,0.05269031613829594
1934-05-01,-0.14372028662790284,-0.32602731940562796,0.045636536674564396
1934-06-01,-0.14442644805321433,-0.3416864953763421,0.03611154354165247
1934-07-01,-0.13154932270468891,-0.31666208914393373,0.05314843291503447
1934-08-01,-0.13162567587281898,-0.3191438190395694,0.05286027535103491
1934-09-01,-0.12458210969477235,-0.31647557705148377,0.06307744988577824
1934-10-01,-0.11812907587709541,-0.31001768729183987,0.06343384459239365
1934-11-01,-0.12453558700589253,-0.31775743453270744,0.0600255250173229
1934-12-01,-0.150768510588032,-0.34792782224035523,0.03222523555667879
1935-01-01,-0.1362701049764921,-0.31648802055458464,0.05271559395722692
1935-02-01,-0.13278933257994002,-0.31427509208697973,0.058514141060108056
1935-03-01,-0.12353252101785518,-0.30593569050976255,0.056640914887600105
1935-04-01,-0.1339730855397824,-0.31270127192482255,0.03256532206595469
1935-05-01,-0.1415167496623376,-0.342490831648689,0.040975237806084995
1935-06-01,-0.13470612998339107,-0.3309902200878423,0.055614058366391966
1935-07-01,-0.12464720605540647,-0.3229905045872637,0.06742582414797743
1935-08-01,-0.12620061551604717,-0.3107454426943375,0.06808279668949262
1935-09-01,-0.12213430120073061,-0.3109676852408842,0.06385721347266679
1935-10-01,-0.11170086843374658,-0.29099961765427196,0.07613183775135376
1935-11-01,-0.11590501665275874,-0.2940468857358206,0.05781147676186246
1935-12-01,-0.15341511074195793,-0.33729356862445303,0.026725558339106267
1936-01-01,-0.12442521240740034,-0.3077768348936638,0.07105143390863704
1936-02-01,-0.12497499052360961,-0.3124272833311442,0.0559100059570413
1936-03-01,-0.11181643823351532,-0.3054628468264826,0.06413654669467093
1936-04-01,-0.12419962001744052,-0.3241598911662857,0.05860330945804445
1936-05-01,-0.12580287008854185,-0.3048415963455302,0.06141752403888385
1936-06-01,-0.1415818857100853,-0.3257803592269533,0.037817206092298335
1936-07-01,-0.12350374706666643,-0.3202535400183582,0.06838406992137681
1936-08-01,-0.12068103889706992,-0.2911845187635901,0.0711063651125019
1936-09-01,-0.10746488108706811,-0.2888472544000241,0.09503731862607458
1936-10-01,-0.10880924706526786,-0.28821875707987116,0.07556674634417354
1936-11-01,-0.12002039404702748,-0.31202882992321507,0.07074585809048893
1936-12-01,-0.12323732937163034,-0.3041936255097825,0.06844182149915581
1937-01-01,-0.13753903114181826,-0.33201393306411964,0.047209455660025726
1937-02-01,-0.12662904550985168,-0.3153120730695275,0.03904782020306854
1937-03-01,-0.10829996947118246,-0.2871383030605162,0.09565412618310618
1937-04-01,-0.12009946189558872,-0.31129255290415436,0.07540625478976051
1937-05-01,-0.12379767777176667,-0.2959546570733453,0.05903414717570053
1937-06-01,-0.13203630066762306,-0.31875177382461267,0.05699081254862154
1937-07-01,-0.11648563245495855,-0.29910926354430556,0.057834727826925815
1937-08-01,-0.11510221735911721,-0.2998248644170205,0.07324402657949673
1937-09-01,-0.10500768761804292,-0.2878173960808284,0.08018106865011938
1937-10-01,-0.10248192630480543,-0.2985034690745928,0.09690240468274652
1937-11-01,-0.11122435889055661,-0.30338330892369253,0.07650576999894394
1937-12-01,-0.12602336669356495,-0.31415436478190034,0.08565808590987829
1938-01-01,-0.12595979594744705,-0.32126078080740117,0.059350474939769485
1938-02-01,-0.11865862838736667,-0.30024032659110766,0.07345613831175127
1938-03-01,-0.1048644287220339,-0.28593756843335516,0.0887407766729161
1938-04-01,-0.11601666682314794,-0.3020348141030321,0.06053643443225406
1938-05-01,-0.12169498708373806,-0.3035047270050833,0.056875808968024445
1938-06-01,-0.12240114892813768,-0.3081198916289032,0.05710457167117368
1938-07-01,-0.10952402398522207,-0.2847307148988233,0.08298904484336248
1938-08-01,-0.10960037757249369,-0.30208028308148027,0.07452236918443093
1938-09-01,-0.10255681181358901,-0.28436241385927546,0.10581878957850241
1938-10-01,-0.09610377840150912,-0.2774165943390807,0.10270192960633744
1938-11-01,-0.10251028994941719,-0.27848643348669144,0.07863827491498301
1938-12-01,-0.12874321393718638,-0.31858796093853475,0.06808753592400411
1939-01-01,-0.11424480874472136,-0.306220253446549,0.06902714076010147
1939-02-01,-0.11076403676734511,-0.3096756686531,0.08310930062411284
1939-03-01,-0.10150722558381534,-0.2691446899922176,0.08696240290120272
1939-04-01,-0.11194779052485408,-0.3000696843929021,0.08690274656237025
1939-05-01,-0.1194914550530375,-0.3098540000878206,0.07170456253003173
1939-06-01,-0.11268083579319152,-0.29803896279216957,0.07432110341409684
1939-07-01,-0.10262191227082733,-0.2895371283061853,0.08402445654084532
1939-08-01,-0.10417532215062265,-0.29264633592567035,0.08266138642494084
1939-09-01,-0.1001090082544419,-0.29633589831701734,0.08793100003085907
1939-10-01,-0.08967557589302365,-0.27708125226745534,0.08930771520499067
1939-11-01,-0.09387972453116693,-0.2648886510800893,0.09481361643444464
1939-12-01,-0.1313898190260134,-0.31611306449311444,0.05112797370500393
1940-01-01,-0.10239992111054777,-0.2932856076628548,0.09132945220037679
1940-02-01,-0.1029496996458877,-0.3051326567351051,0.09495070556325362
1940-03-01,-0.08979114774789461,-0.2861320118434728,0.10312073936664501
1940-04-01,-0.102174329950937,-0.2835629321268911,0.09424757486363083
1940-05-01,-0.10377758042766148,-0.28528548001584614,0.09871869391528772
1940-06-01,-0.11955659646829843,-0.3048184447244273,0.07671615272538536
1940-07-01,-0.10147845823050468,-0.2925035116166378,0.08353345432888051
1940-08-01,-0.09865575048002788,-0.28132322789568426,0.08890085200717501
1940-09-01,-0.0854395930891671,-0.26478370385703837,0.107756221683099
1940-10-01,-0.08678395947298354,-0.27454958905285115,0.10173973923055234
1940-11-01,-0.09799510687383871,-0.29534914087181974,0.0874107262120007
1940-12-01,-0.10121204260412962,-0.27637802832212816,0.0906504816448656
1941-01-01,-0.11551374437420912,-0.3071374334868452,0.0654893978970312
1941-02-01,-0.10460375874230637,-0.29732110675205664,0.07878637981495656
1941-03-01,-0.08627468270359603,-0.28088376611589766,0.0950309797123542
1941-04-01,-0.09807417512802319,-0.2848115398586475,0.09581271883795363
1941-05-01,-0.10177239100418536,-0.2875954993406018,0.08522017693851625
1941-06-01,-0.11001837788226504,-0.29094174616116025,0.08798894766134188
1941-07-01,-0.09447483610410173,-0.29081994076458917,0.0868260031679019
1941-08-01,-0.09309878499049253,-0.2821828123808731,0.10190696841881049
1941-09-01,-0.08301161923170466,-0.26038417963044813,0.12651034358554492
1941-10-01,-0.08049298435288357,-0.26971292907353905,0.114364778821704
1941-11-01,-0.08924278092085935,-0.28613863913205295,0.10331241144662028
1941-12-01,-0.10404891515833738,-0.2988845039745813,0.07533596719896672
1942-01-01,-0.10399270839446523,-0.2795409847334127,0.0810518916942
1942-02-01,-0.09669890481664727,-0.2846478933353404,0.08234273810178516
1942-03-01,-0.0829113564901159,-0.2719929115043599,0.09953491199684014
1942-04-01,-0.09407095857348717,-0.2945130202895004,0.09368288168751467
1942-05-01,-0.09975640526850278,-0.27866674622338855,0.09483313636356923
1942-06-01,-0.1004699310951763,-0.2772357313745247,0.09700508747278877
1942-07-01,-0.08759993258669257,-0.26808436210476544,0.10723254148095919
1942-08-01,-0.08768365015623622,-0.27372072259393165,0.11579395423762097
1942-09-01,-0.08064744837957367,-0.2533066364377474,0.11150610230130091
1942-10-01,-0.07420154140193982,-0.2715726675688104,0.09215712084668153
1942-11-01,-0.080615416932108,-0.2899937304462849,0.09941416627392761
1942-12-01,-0.106855467354306,-0.29327950039030043,0.07310097981760512
1943-01-01,-0.09236442614408703,-0.2770935823598462,0.08783129146102504
1943-02-01,-0.08889101814895031,-0.2760788232383551,0.08753065694172507
1943-03-01,-0.0796408583042574,-0.28164923608753145,0.1030909871954573
1943-04-01,-0.09008878722755259,-0.2881018618854008,0.11785104163258828
